subject,world,path,squaretype,nodeName,availableChildName,nodeValue,chosen,ncells,nsteps,nstepsfromroot
S89474632,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,TRUE,5,5,5
S53150339,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S53150339,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S53150339,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S44310801,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S44310801,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S44310801,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S40001880,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S40001880,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S40001880,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S15975550,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S15975550,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S15975550,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S96558290,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S96558290,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S96558290,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S21173502,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,FALSE,2,2,2
S21173502,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,TRUE,5,5,5
S1348601,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S1348601,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S1348601,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S12588186,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S12588186,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S12588186,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S99570039,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S99570039,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S99570039,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S75163036,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S75163036,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S75163036,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S12508800,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S12508800,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S12508800,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S72002294,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S72002294,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S72002294,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S40690866,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S40690866,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S40690866,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S11207975,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S11207975,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S11207975,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S25371665,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S25371665,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S25371665,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S33556439,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S33556439,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S33556439,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S38995809,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N73070,,TRUE,2,2,2
S38995809,Equal_2vs5_mirror,"p(4, 2)",X,N86472,N12601,,FALSE,5,5,5
S38995809,Equal_2vs5_mirror,"p(2, 4);p(3, 4);p(4, 4)",D,N73070,N87470,,TRUE,5,7,9
S8400090,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S8400090,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S8400090,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S8400090,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S8400090,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S64663250,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S64663250,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S64663250,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S64663250,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,TRUE,2,9,11
S64663250,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,FALSE,4,9,11
S47804928,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S47804928,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S47804928,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S47804928,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S47804928,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S17865914,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S17865914,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S17865914,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S17865914,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S17865914,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S73803980,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S73803980,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S73803980,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S73803980,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S73803980,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S99057858,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S99057858,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S99057858,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S99057858,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,TRUE,2,9,11
S99057858,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,FALSE,4,9,11
S5630936,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S5630936,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S5630936,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S5630936,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S5630936,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S5630936,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S59543242,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S59543242,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S59543242,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S59543242,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S59543242,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S2231716,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S2231716,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S2231716,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S2231716,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S2231716,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S2231716,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S6822061,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S6822061,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S6822061,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S6822061,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S6822061,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S6822061,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S96025731,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S96025731,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S96025731,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S96025731,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S96025731,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S40075314,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S40075314,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S40075314,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S40075314,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S40075314,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S40075314,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S2812871,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S2812871,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S2812871,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S2812871,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S2812871,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S94003603,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S94003603,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S94003603,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S94003603,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S94003603,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S96801013,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S96801013,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S96801013,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S96801013,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S96801013,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S96801013,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S42579176,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S42579176,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S42579176,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S42579176,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S42579176,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S91150056,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S91150056,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S91150056,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S91150056,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S91150056,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S50703067,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S50703067,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S50703067,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S50703067,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S50703067,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S13676248,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S13676248,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S13676248,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S13676248,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S13676248,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S13676248,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S1925551,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S1925551,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S1925551,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S1925551,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S1925551,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S1925551,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S8213306,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S8213306,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S8213306,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S8213306,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S8213306,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S29147503,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S29147503,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S29147503,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S29147503,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S29147503,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S59709097,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S59709097,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S59709097,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S59709097,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S59709097,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S26762995,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S26762995,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S26762995,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S26762995,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S26762995,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S26762995,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S70125846,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S70125846,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S70125846,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S70125846,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S70125846,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S38808275,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S38808275,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S38808275,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S38808275,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S38808275,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S38808275,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S15992896,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S15992896,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S15992896,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S15992896,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S15992896,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S97576529,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S97576529,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S97576529,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S97576529,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,TRUE,2,9,11
S97576529,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,FALSE,4,9,11
S43329812,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S43329812,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S43329812,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S43329812,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,TRUE,2,9,11
S43329812,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,FALSE,4,9,11
S69282470,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S69282470,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S69282470,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S69282470,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S69282470,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S30232939,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S30232939,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S30232939,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S30232939,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S30232939,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S30232939,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S17409258,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S17409258,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S17409258,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,TRUE,4,7,7
S17409258,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N26939,,TRUE,2,4,11
S17409258,3ways_2_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N38759,N82844,,FALSE,1,9,16
S26390707,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,TRUE,1,2,2
S26390707,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
S26390707,3ways_2_mirror,"p(6, 3)",X,N20537,N38759,,FALSE,4,7,7
S26390707,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N31028,,FALSE,2,9,11
S26390707,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N61048,N14684,,TRUE,4,9,11
S26390707,3ways_2_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N14684,N77401,,TRUE,2,4,15
S23160829,3ways_2_mirror,"p(6, 3)",X,N20537,N61048,,FALSE,1,2,2
S23160829,3ways_2_mirror,"p(6, 3)",X,N20537,N53349,,FALSE,2,7,7
